product_id,manufacturer,department,brand,commodity_desc,sub_commodity_desc,curr_size_of_product,beverage_category
1151125,2155,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1151239,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ,Carbonated Soft Drinks
1151756,69,GROCERY,Private,COFFEE,GROUND COFFEE,:  1.75 OZ,Coffee
1153196,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1153317,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
1153341,1590,GROCERY,National,COFFEE,INSTANT DECAFFINATED,13 OZ,Coffee
1153718,5156,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
1154132,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 CT,Carbonated Soft Drinks
1154226,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1157407,103,GROCERY,National,CANNED JUICES,JUICE (100% JUICE),16 OZ,Juice
1159645,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,0000012 OZ,Carbonated Soft Drinks
1160773,2572,GROCERY,National,SOFT DRINKS,TEA SWEETENED,128 OZ,Carbonated Soft Drinks
1161853,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 OZ,Carbonated Soft Drinks
1162600,69,GROCERY,Private,COFFEE,GROUND DECAFFINATED,39 OZ,Coffee
1163953,1005,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),64 OZ,Juice
1164967,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1167263,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR,Carbonated Soft Drinks
1167795,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1167826,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,89 OZ,Juice
1170488,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1170735,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
1173537,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,Juice
1174012,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1174259,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1174859,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,128 OZ,Juice
1175585,2155,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA DRY,16 CT,Tea
1175798,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
1175858,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1176766,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1177591,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,20 OZ,Carbonated Soft Drinks
1177843,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
1177920,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
1178335,456,GROCERY,National,COFFEE,GROUND COFFEE,27.8 OZ,Coffee
1180210,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1181324,1710,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1181511,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1184167,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1186594,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,6.75 OZ,Juice
1187020,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1187794,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
1190614,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE TEA WITH SUGAR OR S,1 GA,Juice
1195545,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1195889,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1196835,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1196999,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1197132,188,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,10 / 1 OZ,Other Beverages
1198836,2,GROCERY,National,COFFEE,REGULAR BEAN,,Coffee
1199164,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1200014,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1200368,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,N    16 OZ,Coffee
1200449,1647,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,6PK 12OZ,Carbonated Soft Drinks
1201344,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1202136,5818,GROCERY,National,COCOA MIXES,MALTED MLK/SYRUP/PWDRS (EGGNOG,12 OZ,Other Beverages
1202999,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 CT,Carbonated Soft Drinks
1204359,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1204833,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1205511,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1207191,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1207635,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,8 OZ,Juice
1209903,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ,Juice
1211216,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1211442,2572,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1214584,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1215767,201,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1215806,69,GROCERY,Private,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,64 OZ,Juice
1215863,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1216756,69,GROCERY,Private,SOFT DRINKS,TEA CAN WITH SWEETENER/SUGAR,72 OZ,Carbonated Soft Drinks
1218708,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1222711,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12/12 OZ,Carbonated Soft Drinks
1223160,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1223797,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1224164,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ,Juice
1224688,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1225488,264,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ,Carbonated Soft Drinks
1225712,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
1226049,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1227205,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ,Carbonated Soft Drinks
1227722,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,20 OZ,Carbonated Soft Drinks
1228073,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
1228415,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ,Energy/Sports Drinks
1228880,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,1 GA,Carbonated Soft Drinks
1231009,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
1232299,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1232342,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,20 OZ,Energy/Sports Drinks
1232461,5497,NUTRITION,National,BEVERAGE,MISC,32 OZ,Other Beverages
1235230,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
1235669,69,GROCERY,Private,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,,Carbonated Soft Drinks
1235795,2224,GROCERY,National,SOFT DRINKS,MIXERS(TONIC WTR/CLUB SODA/GNG,1 LTR,Carbonated Soft Drinks
1236979,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1237000,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,6.75 OZ,Juice
1239261,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
1239502,69,GROCERY,Private,TEAS,TEA BAGS & BULK TEA,100 CT,Tea
1240227,869,GROCERY,National,SOFT DRINKS,TEA UNSWEETENED,16 OZ,Carbonated Soft Drinks
1241669,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1244489,5879,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ,Coffee
1245325,69,GROCERY,Private,COFFEE,GROUND COFFEE,39 OZ,Coffee
1246887,69,NUTRITION,Private,WATER,SPRING WATER,6/16.9 OZ,Water
1247160,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS POWDERED,18.4 OZ,Energy/Sports Drinks
1247341,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,59 OZ,Juice
1248186,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,10/.71 OZ,Other Beverages
1248764,69,GROCERY,Private,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),64 OZ,Juice
1249036,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
1249042,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1249318,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,,Juice
1250399,5423,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,Juice
1251127,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1252394,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1252863,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,6 PK,Carbonated Soft Drinks
1253364,436,GROCERY,National,CANNED JUICES,FRUIT DRINKS: CANNED & GLASS (,128 OZ,Juice
1254330,69,NUTRITION,Private,WATER,SPRING WATER,1.5 LTR,Water
1254542,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1254977,2152,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1255917,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
1257093,69,NUTRITION,Private,WATER,SPRING WATER,20 OZ,Water
1257433,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1257723,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
1257861,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ,Juice
1258448,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ PET,Juice
1258644,69,GROCERY,Private,SOFT DRINKS,MIXERS(TONIC WTR/CLUB SODA/GNG,,Carbonated Soft Drinks
1258834,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS SINGLE CANS CARB (,12 OZ,Carbonated Soft Drinks
1260265,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
1264020,531,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),46 OZ,Juice
1264464,5899,NUTRITION,National,WATER,SPRING WATER,6/.5 LTR,Water
1265544,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,20 OZ,Carbonated Soft Drinks
1265577,1046,GROCERY,National,COFFEE,GROUND COFFEE,34.5 OZ,Coffee
1266519,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
1268616,188,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,9.6 OZ,Other Beverages
1271547,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1271730,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1272320,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD UNSWE,144OZ/12PK,Carbonated Soft Drinks
1276835,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
1278080,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,6/.5 LTR,Carbonated Soft Drinks
1280806,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1281640,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,,Juice
1282212,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1282597,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ,Juice
1283092,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1283957,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1284184,5879,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ,Coffee
1284541,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1285455,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,7.4 OZ,Other Beverages
1289658,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,SOFT DRINKS CAN NON-CARB (EXCE,16 OZ,Juice
1291347,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1293209,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 PT,Juice
1293898,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1294533,531,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,4.23 OZ,Juice
1295226,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,6/.5 LTR,Carbonated Soft Drinks
1295274,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ,Carbonated Soft Drinks
1299547,1046,GROCERY,National,COFFEE,GROUND COFFEE,34.5 OZ,Coffee
1299616,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1299863,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1299909,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
1301100,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,405 OZ,Juice
1301489,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,32 OZ,Energy/Sports Drinks
1303343,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,20 OZ,Carbonated Soft Drinks
1303391,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1303602,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1303816,1232,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,128 OZ,Juice
1303948,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ,Juice
1304814,69,GROCERY,Private,COFFEE,GROUND COFFEE,:  1.75 OZ,Coffee
1305271,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ,Energy/Sports Drinks
1307502,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,40.5 OZ,Juice
1308166,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1308710,188,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,26 OZ,Other Beverages
1312839,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1313270,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,59 OZ,Juice
1315157,2525,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),25.4 OZ,Juice
1315434,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1315660,2572,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1316157,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1316172,69,GROCERY,Private,COFFEE,GROUND COFFEE,39 OZ,Coffee
1317166,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,SOFT DRINKS CAN NON-CARB (EXCE,16 OZ,Juice
1317917,2224,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
1319814,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1320110,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1320637,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1321124,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1321649,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1321802,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1322641,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1323619,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,2416.9 OZ,Carbonated Soft Drinks
1323822,1046,GROCERY,National,COFFEE,GROUND COFFEE,39 OZ,Coffee
1324047,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1324538,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1325795,501,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,18 CT,Tea
1328168,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,24/16.9 OZ,Carbonated Soft Drinks
1328225,69,GROCERY,Private,COFFEE,GROUND COFFEE,13 OZ,Coffee
1332892,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1332913,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1336578,69,GROCERY,Private,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,96 OZ,Juice
1337227,1232,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,Juice
1337551,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1337734,5899,NUTRITION,National,WATER,SPRING WATER,750 ML,Water
1340199,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1340740,1046,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ,Carbonated Soft Drinks
1341335,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
1341551,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,1 GA,Carbonated Soft Drinks
1342030,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1342204,69,GROCERY,Private,COFFEE,GROUND FLVR REG COFFEE,:  1.75 OZ,Coffee
1342495,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1342827,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
1346490,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1346977,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1347564,1232,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,Juice
1350920,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1352260,436,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1352989,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1353152,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1354949,2434,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1354981,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (OVER 50% JCE),64 OZ PET,Juice
1355598,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1356049,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,64 OZ,Juice
1356073,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1357331,69,GROCERY,Private,COFFEE,GROUND FLVR REG COFFEE,:  1.75 OZ,Coffee
1358085,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1359153,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,40.5 OZ,Juice
1360473,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
1361105,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,16 OZ,Coffee
1361888,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,,Carbonated Soft Drinks
1362157,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1362260,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
1362353,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,200  ML,Juice
1362402,869,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1362748,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR*,Carbonated Soft Drinks
1364135,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,DISTILLED WATER,1 GA,Carbonated Soft Drinks
