product_id,total_revenue,units_sold,avg_selling_price,promo_revenue,non_promo_revenue,promo_units,non_promo_units,promo_weeks,non_promo_weeks,promo_velocity,non_promo_velocity,promotion_lift,beverage_category,category_avg_lift,lift_index_vs_category
1085874,96.19000000000001,31,3.1053846153846156,71.76,24.430000000000007,24,7,13,3,1.8461538461538463,2.3333333333333335,0.7912087912087912,Energy/Sports Drinks,1.4467617422146801,0.546882577913362
1085977,2.73,3,0.91,0.0,2.73,0,3,0,3,0.0,1.0,0.0,Juice,1.520044946049398,0.0
1086001,476.96000000000004,126,3.7723762376237624,242.35000000000002,234.61000000000007,67,59,39,30,1.7179487179487178,1.9666666666666666,0.8735332464146023,Coffee,1.311586973965421,0.6660124442785389
1086061,500.68,87,5.913239436619719,364.47,136.20999999999998,68,19,30,16,2.2666666666666666,1.1875,1.9087719298245613,Coffee,1.311586973965421,1.4553147962834867
1086367,130.17000000000002,38,3.423783783783784,18.490000000000002,111.67999999999996,6,32,6,24,1.0,1.3333333333333333,0.75,Tea,1.2953467409932147,0.5789955509711115
1086942,51.29,27,1.885909090909091,51.290000000000006,0.0,27,0,15,0,1.8,0.0,,Juice,1.520044946049398,
1087084,42.38,12,3.4990909090909095,19.040000000000003,23.34,6,6,5,5,1.2,1.2,1.0,Coffee,1.311586973965421,0.7624351414352826
1087493,6.11,3,2.0366666666666666,1.53,4.58,1,2,1,2,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1087517,0.65,1,0.65,0.0,0.65,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1087635,26.32,12,2.232,20.34,5.98,10,2,8,2,1.25,1.0,1.25,Tea,1.2953467409932147,0.9649925849518525
1088103,96.60000000000001,20,4.83,8.38,88.22,2,18,2,16,1.0,1.125,0.8888888888888888,Coffee,1.311586973965421,0.6777201257202512
1088146,3.74,2,1.87,0.0,3.74,0,2,0,2,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1088322,0.79,1,0.79,0.0,0.79,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1088445,107.71000000000001,14,7.693571428571429,43.79,63.92,6,8,6,7,1.0,1.1428571428571428,0.875,Coffee,1.311586973965421,0.6671307487558723
1088510,11.729999999999999,9,1.2925,4.779999999999999,6.949999999999999,4,5,4,4,1.0,1.25,0.8,Carbonated Soft Drinks,1.8416478312836793,0.43439358296986563
1088705,255.07000000000002,33,7.748620689655173,127.22999999999999,127.83999999999996,17,16,14,13,1.2142857142857142,1.2307692307692308,0.9866071428571427,Coffee,1.311586973965421,0.7522239565053457
1088835,372.2,642,0.5798175787728026,97.92999999999999,274.27,174,468,56,79,3.107142857142857,5.924050632911392,0.524496336996337,Carbonated Soft Drinks,1.8416478312836793,0.28479730385301116
1088856,257.54,88,2.923896103896104,257.5400000000001,0.0,88,0,48,0,1.8333333333333333,0.0,,Juice,1.520044946049398,
1088998,74.85000000000001,15,4.99,0.0,74.85,0,15,0,15,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1089108,149.67000000000002,135,1.118813559322034,148.28000000000003,1.39,134,1,63,1,2.126984126984127,1.0,2.126984126984127,Carbonated Soft Drinks,1.8416478312836793,1.1549353198008332
1089200,103.82000000000001,18,5.754705882352941,19.96,83.86,4,14,4,13,1.0,1.0769230769230769,0.9285714285714286,Juice,1.520044946049398,0.6108841919344483
1089392,839.8000000000001,896,0.9436813186813187,395.63,444.17,447,449,31,58,14.419354838709678,7.741379310344827,1.8626338099001367,Carbonated Soft Drinks,1.8416478312836793,1.011395218054165
1089681,37.95,5,7.590000000000001,0.0,37.95,0,5,0,5,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
1089705,398.52000000000004,68,5.888507462686568,221.89000000000004,176.63,43,25,24,17,1.7916666666666667,1.4705882352941178,1.2183333333333333,Coffee,1.311586973965421,0.9289001473153192
1089758,195.19,26,7.5280000000000005,139.26000000000002,55.93000000000001,19,7,13,7,1.4615384615384615,1.0,1.4615384615384615,Coffee,1.311586973965421,1.1143282836361823
1089766,817.59,422,1.9333988764044943,373.29999999999995,444.28999999999996,202,220,54,58,3.740740740740741,3.793103448275862,0.9861952861952862,Carbonated Soft Drinks,1.8416478312836793,0.535496129847953
1089831,42.2,18,2.3944444444444444,21.97,20.23,11,7,4,4,2.75,1.75,1.5714285714285714,Tea,1.2953467409932147,1.213133535368043
1090252,84.77000000000001,13,6.520769230769232,1.01,83.76000000000002,1,12,1,12,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
1090330,98.46000000000001,154,0.6371559633027524,11.6,86.86000000000001,20,134,14,44,1.4285714285714286,3.0454545454545454,0.4690831556503198,Carbonated Soft Drinks,1.8416478312836793,0.254708390867192
1090666,116.86,36,3.244857142857143,5.0,111.86000000000001,2,34,2,27,1.0,1.2592592592592593,0.7941176470588235,Carbonated Soft Drinks,1.8416478312836793,0.4311995125068519
1090740,5.42,4,1.355,1.25,4.17,1,3,1,3,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
1090806,2.29,2,1.145,1.0,1.29,1,1,1,1,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
1090812,10.97,4,2.7425,2.0,8.97,1,3,1,3,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
1090931,1689.28,271,6.433186274509804,910.25,779.03,174,97,13,58,13.384615384615385,1.6724137931034482,8.003172085646312,Carbonated Soft Drinks,1.8416478312836793,4.345658246760392
1090968,22.54,14,1.6183333333333334,2.86,19.680000000000003,2,12,1,9,2.0,1.3333333333333333,1.5,Juice,1.520044946049398,0.9868129254325703
1091644,83.62,74,1.123785310734463,80.84,2.78,72,2,45,1,1.6,2.0,0.8,Carbonated Soft Drinks,1.8416478312836793,0.43439358296986563
1091668,4.98,2,2.49,0.0,4.98,0,2,0,2,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1091858,523.05,281,1.9568085106382977,154.51999999999998,368.53,112,169,21,64,5.333333333333333,2.640625,2.019723865877712,Carbonated Soft Drinks,1.8416478312836793,1.0966938583854595
1091896,86.19,15,5.807857142857143,54.230000000000004,31.96,11,4,4,4,2.75,1.0,2.75,Carbonated Soft Drinks,1.8416478312836793,1.4932279414589131
1091926,236.0,64,3.7063492063492065,235.9999999999999,0.0,64,0,46,0,1.391304347826087,0.0,,Juice,1.520044946049398,
1091982,13.77,6,2.295,10.98,2.79,5,1,5,1,1.0,1.0,1.0,Other Beverages,1.592246006372412,0.6280436540571288
1092026,4091.03,3625,1.1525164450164451,3957.19,133.83999999999997,3549,76,96,7,36.96875,10.857142857142858,3.405016447368421,Carbonated Soft Drinks,1.8416478312836793,1.848896618304614
1092150,4.48,2,2.24,0.0,4.48,0,2,0,2,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
1092512,34.7,10,3.47,5.98,28.72,2,8,2,7,1.0,1.1428571428571428,0.875,Coffee,1.311586973965421,0.6671307487558723
1092636,10.780000000000001,4,2.7600000000000002,5.0,5.78,2,2,1,2,2.0,1.0,2.0,Juice,1.520044946049398,1.315750567243427
1092730,193.74,66,2.9354545454545455,21.42,172.32000000000005,8,58,7,41,1.1428571428571428,1.4146341463414633,0.8078817733990148,Coffee,1.311586973965421,0.6159574541644648
1092944,171.5,41,4.187749999999999,95.16999999999999,76.33,24,17,21,14,1.1428571428571428,1.2142857142857142,0.9411764705882353,Tea,1.2953467409932147,0.7265826521990418
1092950,56.88,53,1.0803260869565217,56.88,0.0,53,0,28,0,1.8928571428571428,0.0,,Carbonated Soft Drinks,1.8416478312836793,
1093046,5.56,4,1.39,0.0,5.56,0,4,0,3,0.0,1.3333333333333333,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1093565,1.4,4,0.35,0.0,1.4,0,4,0,4,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1093603,692.82,340,2.036028368794326,641.27,51.550000000000004,319,21,89,7,3.5842696629213484,3.0,1.1947565543071161,Juice,1.520044946049398,0.7860008070236952
1093721,149.92,258,0.5819745222929936,43.07999999999999,106.83999999999997,76,182,29,61,2.6206896551724137,2.9836065573770494,0.8783630162940507,Carbonated Soft Drinks,1.8416478312836793,0.4769440722452389
1094014,22.37,15,1.5227272727272727,0.0,22.37,0,15,0,11,0.0,1.3636363636363635,0.0,Juice,1.520044946049398,0.0
1094168,2.79,1,2.79,0.0,2.79,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1094188,10.97,4,2.7425,2.0,8.97,1,3,1,3,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1094466,82.2,25,3.2880000000000003,36.83,45.37000000000001,12,13,11,9,1.0909090909090908,1.4444444444444444,0.7552447552447552,Tea,1.2953467409932147,0.5830444709079724
1095113,21.45,17,1.2318055555555556,21.45,0.0,17,0,11,0,1.5454545454545454,0.0,,Carbonated Soft Drinks,1.8416478312836793,
1095307,21.490000000000002,8,2.712857142857143,18.5,2.99,7,1,6,1,1.1666666666666667,1.0,1.1666666666666667,Tea,1.2953467409932147,0.9006597459550624
1095712,144.16,51,2.8675,42.5,101.66,17,34,5,19,3.4,1.7894736842105263,1.9,Carbonated Soft Drinks,1.8416478312836793,1.0316847595534309
1095806,12.97,7,1.8940000000000001,7.25,5.72,4,3,2,3,2.0,1.0,2.0,Other Beverages,1.592246006372412,1.2560873081142576
1095815,19.450000000000003,8,2.741666666666667,0.0,19.450000000000003,0,8,0,6,0.0,1.3333333333333333,0.0,Tea,1.2953467409932147,0.0
1095906,154.71,86,1.7961971830985917,35.45,119.26000000000002,22,64,13,30,1.6923076923076923,2.1333333333333333,0.7932692307692307,Other Beverages,1.592246006372412,0.4982077063433954
1096104,2.79,1,2.79,0.0,2.79,0,1,0,1,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
1096159,99.21000000000001,117,0.8286206896551724,77.42000000000002,21.79,80,37,8,15,10.0,2.466666666666667,4.0540540540540535,Carbonated Soft Drinks,1.8416478312836793,2.201318832617562
1096228,146.91000000000003,59,2.49,0.0,146.91,0,59,0,33,0.0,1.7878787878787878,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1096243,50.55,29,1.7944117647058824,46.17,4.38,27,2,14,2,1.9285714285714286,1.0,1.9285714285714286,Other Beverages,1.592246006372412,1.211227047110177
1096349,30.76,4,7.69,0.0,30.76,0,4,0,4,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
1096960,140.66,96,1.5245454545454544,134.69,5.97,93,3,26,3,3.576923076923077,1.0,3.576923076923077,Water,2.625169268541402,1.362549501011982
1097001,2999.92,907,3.3089547768793053,2824.1499999999996,175.77,865,42,95,13,9.105263157894736,3.230769230769231,2.8182957393483705,Carbonated Soft Drinks,1.8416478312836793,1.5303119801053064
1097066,3.59,1,3.59,0.0,3.59,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1097382,204.75,55,3.7315094339622643,127.94,76.81,36,19,25,17,1.44,1.1176470588235294,1.288421052631579,Coffee,1.311586973965421,0.9823374874913535
1098168,136.62,68,2.0103125,14.19,122.43,7,61,6,42,1.1666666666666667,1.4523809523809523,0.8032786885245903,Carbonated Soft Drinks,1.8416478312836793,0.4361738845394143
1098225,44.8,20,2.231176470588235,3.58,41.22,2,18,2,15,1.0,1.2,0.8333333333333334,Coffee,1.311586973965421,0.6353626178627355
1098435,847.6800000000001,212,4.015263157894736,431.55000000000007,416.13000000000005,115,97,45,45,2.5555555555555554,2.1555555555555554,1.1855670103092784,Coffee,1.311586973965421,0.9039179511861598
1098551,13.66,4,3.415,2.99,10.67,1,3,1,3,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1098911,84.53999999999999,30,2.8122222222222226,79.94999999999999,4.59,29,1,17,1,1.7058823529411764,1.0,1.7058823529411764,Carbonated Soft Drinks,1.8416478312836793,0.9262804342739781
1099164,578.04,184,3.1794238683127567,499.30999999999995,78.73,167,17,53,13,3.150943396226415,1.3076923076923077,2.4095449500554937,Carbonated Soft Drinks,1.8416478312836793,1.3083635802269398
1099301,5.99,1,5.99,5.99,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
1099372,473.64,89,5.369638554216867,396.75,76.89,78,11,44,7,1.7727272727272727,1.5714285714285714,1.128099173553719,Energy/Sports Drinks,1.4467617422146801,0.7797408105545025
1100066,43.370000000000005,17,2.555,28.92,14.450000000000001,12,5,8,5,1.5,1.0,1.5,Tea,1.2953467409932147,1.157991101942223
1100375,212.1,40,5.297894736842105,12.67,199.42999999999995,3,37,3,30,1.0,1.2333333333333334,0.8108108108108107,Tea,1.2953467409932147,0.6259411361849854
1101098,35.53,7,5.075714285714286,16.97,18.56,3,4,3,4,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
1101104,211.29,72,2.9617741935483872,88.77,122.51999999999998,34,38,17,30,2.0,1.2666666666666666,1.5789473684210527,Juice,1.520044946049398,1.0387504478237581
1101378,145.98000000000002,53,2.777368421052632,68.24,77.73999999999998,27,26,17,17,1.588235294117647,1.5294117647058822,1.0384615384615385,Carbonated Soft Drinks,1.8416478312836793,0.5638762855858833
1101460,163.02,38,4.29,0.0,163.01999999999995,0,38,0,32,0.0,1.1875,0.0,Other Beverages,1.592246006372412,0.0
1101622,7.98,2,3.99,0.0,7.98,0,2,0,2,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1101787,5.0,2,2.5,2.5,2.5,1,1,1,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
1101980,740.64,343,2.195940860215054,416.41,324.23,216,127,28,50,7.714285714285714,2.54,3.0371203599550056,Juice,1.520044946049398,1.99804641819868
1102295,87.78,22,3.99,7.98,79.79999999999998,2,20,1,13,2.0,1.5384615384615385,1.2999999999999998,Juice,1.520044946049398,0.8552378687082275
1102831,17.88,6,2.9379999999999997,5.12,12.76,2,4,2,3,1.0,1.3333333333333333,0.75,Tea,1.2953467409932147,0.5789955509711115
1102845,980.92,200,4.911752577319588,863.83,117.08999999999997,179,21,66,16,2.712121212121212,1.3125,2.0663780663780664,Coffee,1.311586973965421,1.5754792532977269
1102927,560.72,308,1.8195864197530864,315.36,245.35999999999996,178,130,42,47,4.238095238095238,2.765957446808511,1.5322344322344321,Juice,1.520044946049398,1.0080191616811822
1103147,442.39,85,5.21175,318.9100000000001,123.47999999999996,63,22,38,14,1.6578947368421053,1.5714285714285714,1.055023923444976,Coffee,1.311586973965421,0.8043873142893772
1103160,136.93,60,2.303390804597701,133.64000000000001,3.29,59,1,45,1,1.3111111111111111,1.0,1.3111111111111111,Coffee,1.311586973965421,0.9996371854373706
1103476,606.21,160,3.80311209439528,255.51,350.7000000000001,72,88,24,39,3.0,2.2564102564102564,1.3295454545454546,Carbonated Soft Drinks,1.8416478312836793,0.7219325171516233
1103752,417.67,205,2.0431666666666666,377.66999999999996,40.0,189,16,70,9,2.7,1.7777777777777777,1.5187500000000003,Carbonated Soft Drinks,1.8416478312836793,0.8246690676693544
1103932,11.709999999999999,9,1.29,3.37,8.34,3,6,3,5,1.0,1.2,0.8333333333333334,Carbonated Soft Drinks,1.8416478312836793,0.45249331559361006
1103957,107.94,46,2.346818181818182,1.79,106.15000000000002,1,45,1,37,1.0,1.2162162162162162,0.8222222222222222,Juice,1.520044946049398,0.54091967764452
1104417,5.28,2,2.64,2.49,2.79,1,1,1,1,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1104452,10.74,6,1.79,0.0,10.74,0,6,0,2,0.0,3.0,0.0,Juice,1.520044946049398,0.0
1104647,244.5,98,2.494,22.58,221.92,10,88,10,49,1.0,1.7959183673469388,0.5568181818181818,Coffee,1.311586973965421,0.4245377492082823
1104856,259.0,91,2.8972727272727274,109.68999999999998,149.30999999999997,52,39,21,24,2.4761904761904763,1.625,1.523809523809524,Juice,1.520044946049398,1.0024766226616588
1105154,29.56,4,7.39,0.0,29.56,0,4,0,4,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
1105398,23.31,13,1.793076923076923,16.24,7.07,10,3,10,3,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1105816,306.94,165,1.856283783783784,161.19000000000003,145.74999999999997,89,76,35,37,2.5428571428571427,2.054054054054054,1.2379699248120302,Juice,1.520044946049398,0.8144298154008657
1106186,46.68,46,1.0192857142857144,3.2,43.48000000000002,4,42,2,30,2.0,1.4,1.4285714285714286,Other Beverages,1.592246006372412,0.8972052200816126
1106237,6.78,2,3.39,0.0,6.78,0,2,0,2,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
1106548,11.53,7,1.6716666666666666,9.34,2.19,6,1,4,1,1.5,1.0,1.5,Other Beverages,1.592246006372412,0.9420654810856932
1107319,21.849999999999998,15,1.459230769230769,6.949999999999999,14.9,5,10,3,8,1.6666666666666667,1.25,1.3333333333333335,Coffee,1.311586973965421,1.016580188580377
1107553,1085.6,1007,1.080389321468298,792.95,292.6499999999999,780,227,73,30,10.684931506849315,7.566666666666666,1.4121054854866937,Carbonated Soft Drinks,1.8416478312836793,0.7667619517149581
1107598,7.2700000000000005,3,2.4233333333333333,0.0,7.2700000000000005,0,3,0,3,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1107655,2.79,1,2.79,0.0,2.79,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1107942,45.27,14,3.2292307692307696,2.5,42.77,1,13,1,12,1.0,1.0833333333333333,0.9230769230769231,Carbonated Soft Drinks,1.8416478312836793,0.5012233649652296
1108092,444.01,458,0.9761006289308175,190.71,253.3,206,252,40,54,5.15,4.666666666666667,1.1035714285714286,Energy/Sports Drinks,1.4467617422146801,0.7627872623187415
1108131,1119.69,579,1.9376987913486003,577.3799999999999,542.31,310,269,74,54,4.1891891891891895,4.981481481481482,0.840952476640209,Carbonated Soft Drinks,1.8416478312836793,0.45663044929390323
1108168,1579.09,824,1.9310605158730159,943.74,635.35,509,315,84,58,6.059523809523809,5.431034482758621,1.1157218442932728,Carbonated Soft Drinks,1.8416478312836793,0.6058280119253766
1108458,5.77,4,1.545,1.75,4.02,1,3,1,1,1.0,3.0,0.3333333333333333,Other Beverages,1.592246006372412,0.20934788468570958
1108812,22.4,10,2.2399999999999998,1.79,20.61,1,9,1,9,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1108963,217.03,57,3.8315094339622644,77.58000000000001,139.45000000000002,22,35,13,27,1.6923076923076923,1.2962962962962963,1.3054945054945055,Other Beverages,1.592246006372412,0.8199075395822737
1108997,37.71,9,4.19,0.0,37.71,0,9,0,9,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
1109805,365.87,189,1.9400188323917138,143.17999999999998,222.68999999999994,79,110,41,50,1.9268292682926829,2.2,0.8758314855875831,Carbonated Soft Drinks,1.8416478312836793,0.475569471377763
1110042,463.38,238,1.9510121765601216,175.88000000000002,287.5,96,142,39,53,2.4615384615384617,2.6792452830188678,0.9187432286023837,Carbonated Soft Drinks,1.8416478312836793,0.49887020362736473
1110111,1531.0,199,7.7065240641711235,779.94,751.06,105,94,44,49,2.3863636363636362,1.9183673469387754,1.243955512572534,Carbonated Soft Drinks,1.8416478312836793,0.6754578652018733
1110421,5.99,2,2.995,2.5,3.49,1,1,1,1,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1110453,33.29,15,2.1992857142857143,20.36,12.930000000000001,8,7,5,5,1.6,1.4,1.142857142857143,Juice,1.520044946049398,0.7518574669962441
1110572,2285.85,1776,1.2875723076923076,51.57000000000001,2234.2799999999997,44,1732,29,102,1.5172413793103448,16.980392156862745,0.08935255236123277,Carbonated Soft Drinks,1.8416478312836793,0.048517719209623035
1110697,128.8,111,1.1636559139784945,126.02,2.78,109,2,56,2,1.9464285714285714,1.0,1.9464285714285714,Carbonated Soft Drinks,1.8416478312836793,1.0568951014222177
1111839,386.03999999999996,660,0.5856206896551723,95.88999999999999,290.15,166,494,37,80,4.486486486486487,6.175,0.7265565160302003,Carbonated Soft Drinks,1.8416478312836793,0.3945143602855767
1111971,13.780000000000001,6,2.296666666666667,8.0,5.78,4,2,3,2,1.3333333333333333,1.0,1.3333333333333333,Tea,1.2953467409932147,1.0293254239486427
1112051,0.35,1,0.35,0.0,0.35,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1112223,92.27,39,2.3905714285714286,52.81,39.46,25,14,15,13,1.6666666666666667,1.0769230769230769,1.5476190476190477,Juice,1.520044946049398,1.018140319890747
1112241,1.99,1,1.99,0.0,1.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1112405,133.64,49,2.7302083333333336,24.939999999999998,108.70000000000002,9,40,7,33,1.2857142857142858,1.2121212121212122,1.0607142857142857,Coffee,1.311586973965421,0.8087258464509962
1112537,22.92,8,2.865,0.0,22.92,0,8,0,8,0.0,1.0,0.0,Juice,1.520044946049398,0.0
1112569,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1112754,633.31,326,1.9369298245614035,362.72,270.59000000000003,192,134,62,52,3.096774193548387,2.576923076923077,1.20173326913818,Carbonated Soft Drinks,1.8416478312836793,0.6525315256937797
1112858,29.85,15,1.99,0.0,29.849999999999994,0,15,0,10,0.0,1.5,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
1112987,9.79,5,2.085,4.0,5.79,2,3,2,2,1.0,1.5,0.6666666666666666,Tea,1.2953467409932147,0.5146627119743213
1113675,191.25,86,2.245753424657534,17.599999999999998,173.65,11,75,3,48,3.6666666666666665,1.5625,2.3466666666666667,Juice,1.520044946049398,1.5438139988989543
1113900,132.56,44,3.0127272727272727,83.36999999999998,49.190000000000005,28,16,20,13,1.4,1.2307692307692308,1.1375,Coffee,1.311586973965421,0.8672699733826339
1113923,28.11,9,3.123333333333333,24.82,3.29,8,1,8,1,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
1114319,118.48,44,2.7174358974358976,82.0,36.480000000000004,32,12,17,10,1.8823529411764706,1.2,1.5686274509803921,Juice,1.520044946049398,1.031961229210531
1114597,1403.76,1416,1.021943666355431,1084.0,319.76,1223,193,54,62,22.64814814814815,3.1129032258064515,7.27557090769526,Juice,1.520044946049398,4.786418274409907
